dateTime,discharge_cms,MovingAverage_dis_cms
2019-12-19T18:00:00Z,0.3624556416,0.37614211765
2019-12-19T18:30:00Z,0.3709506957,0.37614211765
2019-12-19T19:00:00Z,0.368119011,0.37614211765
2019-12-19T19:30:00Z,0.3794457498,0.37614211765
2019-12-19T20:00:00Z,0.3624556416,0.37614211765
2019-12-19T20:30:00Z,0.4134259662,0.37614211765
2019-12-19T21:00:00Z,0.37378238039999995,0.3753071337
2019-12-19T21:30:00Z,0.3794457498,0.3753071337
2019-12-19T22:00:00Z,0.368119011,0.37552495560000004
2019-12-19T22:30:00Z,0.3794457498,0.3753071337
2019-12-19T23:00:00Z,0.3709506957,0.3753071337
2019-12-19T23:30:00Z,0.38794080389999996,0.37835664029999994
2019-12-20T00:00:00Z,0.3624556416,0.37552495560000004
2019-12-20T00:30:00Z,0.3624556416,0.3763962432
2019-12-20T01:00:00Z,0.37378238039999995,0.37704970889999995
2019-12-20T01:30:00Z,0.3652873263,0.37857446219999996
2019-12-20T02:00:00Z,0.3794457498,0.3763962432
2019-12-20T02:30:00Z,0.4020992274,0.3772675308
2019-12-20T03:00:00Z,0.3766140651,0.3772675308
2019-12-20T03:30:00Z,0.38510911919999996,0.37835664029999994
2019-12-20T04:00:00Z,0.38794080389999996,0.3803170374
2019-12-20T04:30:00Z,0.38794080389999996,0.3807526812
2019-12-20T05:00:00Z,0.3511289028,0.3809705031
2019-12-20T05:30:00Z,0.3822774345,0.38140614689999996
2019-12-20T06:00:00Z,0.38794080389999996,0.3792279279
2019-12-20T06:30:00Z,0.3766140651,0.3796635717
2019-12-20T07:00:00Z,0.38794080389999996,0.3787922841
2019-12-20T07:30:00Z,0.3794457498,0.37683188700000003
2019-12-20T08:00:00Z,0.368119011,0.37683188700000003
2019-12-20T08:30:00Z,0.38510911919999996,0.3792279279
2019-12-20T09:00:00Z,0.37378238039999995,0.3794457498
2019-12-20T09:30:00Z,0.3822774345,0.3763962432
2019-12-20T10:00:00Z,0.37378238039999995,0.37574277749999996
2019-12-20T10:30:00Z,0.3624556416,0.37574277749999996
2019-12-20T11:00:00Z,0.38794080389999996,0.3759605994
2019-12-20T11:30:00Z,0.3822774345,0.37574277749999996
2019-12-20T12:00:00Z,0.38510911919999996,0.3761784213
2019-12-20T12:30:00Z,0.34829721810000003,0.3737823804
2019-12-20T13:00:00Z,0.368119011,0.3709506957
2019-12-20T13:30:00Z,0.38794080389999996,0.36833683289999997
2019-12-20T14:00:00Z,0.3822774345,0.368119011
2019-12-20T14:30:00Z,0.3652873263,0.3661586139
2019-12-20T15:00:00Z,0.3907724886,0.36550514819999996
2019-12-20T15:30:00Z,0.34263384869999997,0.36528732630000005
2019-12-20T16:00:00Z,0.34546553339999997,0.36550514819999996
2019-12-20T16:30:00Z,0.33980216399999996,0.36550514819999996
2019-12-20T17:00:00Z,0.3596239569,0.3631091073
2019-12-20T17:30:00Z,0.3624556416,0.36267346349999996
2019-12-20T18:00:00Z,0.37378238039999995,0.36245564160000004
2019-12-20T18:30:00Z,0.3822774345,0.3604952445
2019-12-20T19:00:00Z,0.3511289028,0.3635447511
2019-12-20T19:30:00Z,0.368119011,0.36463386059999997
2019-12-20T20:00:00Z,0.3567922722,0.3644160387
2019-12-20T20:30:00Z,0.3766140651,0.3648516825
2019-12-20T21:00:00Z,0.3624556416,0.3663764358
2019-12-20T21:30:00Z,0.3652873263,0.3670299015
2019-12-20T22:00:00Z,0.3822774345,0.3676833672
2019-12-20T22:30:00Z,0.3596239569,0.3700794081
2019-12-20T23:00:00Z,0.3369704793,0.37269327090000004
2019-12-20T23:30:00Z,0.3652873263,0.37356455850000003
2019-12-21T00:00:00Z,0.3822774345,0.37421802420000005
2019-12-21T00:30:00Z,0.3822774345,0.37421802420000005
2019-12-21T01:00:00Z,0.3907724886,0.3753071337
2019-12-21T01:30:00Z,0.3822774345,0.37639624320000004
2019-12-21T02:00:00Z,0.4020992274,0.3779209965
