dateTime,discharge_cms,MovingAverage_dis_cms
2019-12-21T04:30:00Z,2.860001547,2.8366946037000003
2019-12-21T05:00:00Z,3.256437405,2.7787539783
2019-12-21T05:30:00Z,3.001585782,2.7094866141000002
2019-12-21T06:00:00Z,2.944952088,2.7171103806
2019-12-21T06:30:00Z,2.6646153026999997,2.7258232565999996
2019-12-21T07:00:00Z,2.8061995377,2.7380212829999997
2019-12-21T07:30:00Z,2.6816054109,2.7073083951
2019-12-21T08:00:00Z,2.3049913458,2.6524172762999996
2019-12-21T08:30:00Z,1.9312089654,2.561585544
2019-12-21T09:00:00Z,2.5541795994,2.4833874819
2019-12-21T09:30:00Z,2.8118629070999996,2.4452686494
2019-12-21T10:00:00Z,2.888318394,2.4624765794999997
2019-12-21T10:30:00Z,2.4890508513,2.4731498525999998
2019-12-21T11:00:00Z,2.1464170026,2.4801201533999997
2019-12-21T11:30:00Z,2.0756248851,2.5127934384
2019-12-21T12:00:00Z,1.9850109746999998,2.5709518857
2019-12-21T12:30:00Z,2.4494072655,2.5565756402999997
2019-12-21T13:00:00Z,2.888318394,2.5160607669
2019-12-21T13:30:00Z,2.944952088,2.4857835228000003
2019-12-21T14:00:00Z,2.7722193213,2.5164964107
2019-12-21T14:30:00Z,2.7297440508,2.5801004055
2019-12-21T15:00:00Z,2.6872687803,2.6600410428
2019-12-21T15:30:00Z,2.3672884092,2.7382391049000003
2019-12-21T16:00:00Z,2.2851695529000002,2.7807143754
2019-12-21T16:30:00Z,2.4947142206999997,2.7828925944000003
2019-12-21T17:00:00Z,2.888318394,2.772872787
2019-12-21T17:30:00Z,2.973268935,2.7772292249999997
2019-12-21T18:00:00Z,3.11485317,2.7959619084
2019-12-21T18:30:00Z,3.001585782,2.8397441103000003
2019-12-21T19:00:00Z,3.001585782,2.8907144349
2019-12-21T19:30:00Z,2.916635241,2.9436451565999997
2019-12-21T20:00:00Z,2.8146945918,2.9761006196999995
2019-12-21T20:30:00Z,2.8288530153,3.0044174667
2019-12-21T21:00:00Z,2.973268935,3.0174867806999996
2019-12-21T21:30:00Z,3.256437405,3.0327343137
2019-12-21T22:00:00Z,3.029902629,3.0479818467
2019-12-21T22:30:00Z,2.973268935,3.0697640367
2019-12-21T23:00:00Z,2.916635241,3.0980808837
2019-12-21T23:30:00Z,3.256437405,3.1189917860999996
2019-12-22T00:00:00Z,3.143170017,3.151882893
2019-12-22T00:30:00Z,3.313071099,3.186734397
2019-12-22T01:00:00Z,3.199803711,3.1801997399999995
2019-12-22T01:30:00Z,3.284754252,3.173665083
2019-12-22T02:00:00Z,3.284754252,3.1581997280999996
2019-12-22T02:30:00Z,3.086536323,3.1603779470999998
2019-12-22T03:00:00Z,3.256437405,3.1192096080000002
2019-12-22T03:30:00Z,3.4263384869999998,3.0948135552
2019-12-22T04:00:00Z,3.171486864,3.0861006792000003
2019-12-22T04:30:00Z,2.944952088,3.0664967082
2019-12-22T05:00:00Z,2.7722193213,3.0360016421999996
2019-12-22T05:30:00Z,2.944952088,3.0120412331999997
2019-12-22T06:00:00Z,2.7212489967,3.0076847952
2019-12-22T06:30:00Z,2.8260213305999997,3.0033283572
2019-12-22T07:00:00Z,3.199803711,2.9641204152
2019-12-22T07:30:00Z,2.944952088,2.9229520761
2019-12-22T08:00:00Z,2.888318394,2.8828728464999998
2019-12-22T08:30:00Z,2.973268935,2.8767738332999997
2019-12-22T09:00:00Z,3.029902629,2.8604371907999995
2019-12-22T09:30:00Z,3.199803711,2.8669718478
2019-12-22T10:00:00Z,2.916635241,2.8541203556999997
2019-12-22T10:30:00Z,2.6362984556999995,2.7774470469
2019-12-22T11:00:00Z,2.4239221032,2.768516349
2019-12-22T11:30:00Z,2.6929321497,2.7576252539999997
2019-12-22T12:00:00Z,2.7325757354999998,2.748912378
2019-12-22T12:30:00Z,2.8061995377,2.7314866259999997
2019-12-22T13:00:00Z,2.6589519333,2.6759420415
2019-12-22T13:30:00Z,2.2030506965999996,2.6362984557
2019-12-22T14:00:00Z,2.8288530153,2.6330311271999998
2019-12-22T14:30:00Z,2.746734159,2.6404370718
2019-12-22T15:00:00Z,2.860001547,2.6502390572999994
2019-12-22T15:30:00Z,2.803367853,2.6600410428
2019-12-22T16:00:00Z,2.4777241125,2.6663578779
2019-12-22T16:30:00Z,2.4012686255999998,2.6840014518
2019-12-22T17:00:00Z,2.5938231851999998,2.7223381061999996
2019-12-22T17:30:00Z,2.520199383,2.7225559281
2019-12-22T18:00:00Z,2.8203579611999996,2.7160212711
2019-12-22T18:30:00Z,2.860001547,2.6907539307
2019-12-22T19:00:00Z,2.888318394,2.7125361207000003
2019-12-22T19:30:00Z,2.888318394,2.7484767341999996
2019-12-22T20:00:00Z,2.7014272038000002,2.814258948
2019-12-22T20:30:00Z,2.8316847,2.8826550246
2019-12-22T21:00:00Z,2.661783618,2.9523580326
2019-12-22T21:30:00Z,2.5315261218000003,2.9837243862
2019-12-22T22:00:00Z,3.086536323,2.9811105234
2019-12-22T22:30:00Z,2.944952088,2.9985362754
2019-12-22T23:00:00Z,3.256437405,3.0377442174
2019-12-22T23:30:00Z,3.482972181,3.0869719667999997
2019-12-23T00:00:00Z,3.4263384869999998,3.0956848428
2019-12-23T00:30:00Z,3.228120558,3.1131105948
2019-12-23T01:00:00Z,2.8260213305999997,3.1470908111999996
2019-12-23T01:30:00Z,3.11485317,3.1645165632
2019-12-23T02:00:00Z,3.39802164,3.1797640962
2019-12-23T02:30:00Z,3.3413879459999998,3.1355462504999996
2019-12-23T03:00:00Z,2.944952088,3.1006947465
2019-12-23T03:30:00Z,2.888318394,3.0723778994999997
2019-12-23T04:00:00Z,2.973268935,3.0349125327
2019-12-23T04:30:00Z,3.313071099,3.0593085855
2019-12-23T05:00:00Z,3.143170017,3.0723778994999997
2019-12-23T05:30:00Z,2.6816054109,3.0505957094999996
2019-12-23T06:00:00Z,3.029902629,3.0288135195
2019-12-23T06:30:00Z,3.058219476,3.0418828335
2019-12-23T07:00:00Z,2.7410707895999997,3.0087739047
2019-12-23T07:30:00Z,3.143170017,2.9713085379
2019-12-23T08:00:00Z,3.284754252,2.9429916908999996
2019-12-23T08:30:00Z,3.11485317,2.9517045669
2019-12-23T09:00:00Z,3.058219476,3.0089917265999997
2019-12-23T09:30:00Z,3.11485317,3.0046352886
2019-12-23T10:00:00Z,2.4579023196,2.9959224125999997
2019-12-23T10:30:00Z,2.4862191665999998,3.0159620274
2019-12-23T11:00:00Z,2.944952088,3.0464570934
2019-12-23T11:30:00Z,3.256437405,3.0464570934
2019-12-23T12:00:00Z,3.4263384869999998,3.0464570934
2019-12-23T12:30:00Z,2.973268935,3.0442788744
2019-12-23T13:00:00Z,2.944952088,3.0224966843999996
2019-12-23T13:30:00Z,3.001585782,3.0643184891999997
2019-12-23T14:00:00Z,3.539605875,3.108318513
2019-12-23T14:30:00Z,3.284754252,3.123566046
2019-12-23T15:00:00Z,3.11485317,3.0952491989999995
2019-12-23T15:30:00Z,3.029902629,3.0410115459
2019-12-23T16:00:00Z,2.8316847,3.0301204509
2019-12-23T16:30:00Z,3.001585782,3.0475462028999996
2019-12-23T17:00:00Z,3.058219476,3.0627937358999997
2019-12-23T17:30:00Z,3.143170017,3.0410115459
2019-12-23T18:00:00Z,2.888318394,3.0475462028999996
2019-12-23T18:30:00Z,2.7212489967,3.0322986699000003
2019-12-23T19:00:00Z,2.8316847,3.0214075749
2019-12-23T19:30:00Z,3.171486864,3.0366551079
