dateTime,chloride_mgL,EC_uScm,Temp_C,SpCond_uScm,ID
2020-06-17T15:44:00Z,126.43620242632012,754.5,25.2,751.3443537143995,WIC
2020-06-30T08:57:00Z,104.68827320666496,648.3,25.2,645.5885281816371,WIC
2020-06-30T08:59:00Z,104.88189318496458,648.3,25.2,645.5885281816371,WIC
2020-07-14T11:06:00Z,102.09045083447117,659.2,25.8,648.3084185680567,WIC
2020-07-14T11:06:00Z,102.46301430429948,659.2,25.8,648.3084185680567,WIC
2020-07-28T10:40:00Z,97.9844662583791,642.1,26.2,626.3168162309794,WIC
2020-07-28T10:40:00Z,98.35816469731579,642.1,26.2,626.3168162309794,WIC
2020-08-11T08:47:00Z,112.22661293396729,706.9,23.1,736.2774710967607,WIC
2020-08-11T08:47:00Z,112.64738155931278,706.9,23.1,736.2774710967607,WIC
2020-08-26T09:18:00Z,130.23970034456025,801.9,25.3,796.8796581536321,WIC
2020-09-08T09:00:00Z,112.76156259989135,638.7,17.8,752.4740810556079,WIC
2020-09-08T09:00:00Z,114.13176279163784,638.7,17.8,752.4740810556079,WIC
2020-09-22T09:20:00Z,118.68375166221156,682.7,17.7,806.3068383134523,WIC
2020-10-06T08:40:00Z,120.218081670666,634.5,12.8,853.0518956708793,WIC
2020-10-22T09:03:00Z,94.27755824994075,NA,NA,NA,WIC
2020-10-30T10:40:00Z,121.81159489918444,512.2,4.3,906.0675747390768,WIC
2020-11-17T10:10:00Z,117.14211747233469,480.5,2.6,907.2885196374621,WIC
2020-11-24T10:00:00Z,120.32859750083081,517.5,3.6,939.8837631674537,WIC
2020-12-08T10:02:00Z,127.79872123118919,NA,NA,NA,WIC
2020-12-15T11:20:00Z,129.96702985529265,499.8,0.8,1016.266775111834,WIC
2020-12-29T09:25:00Z,149.2076911793594,572.9,0.1,1200.796478725634,WIC
2021-01-05T09:59:00Z,135.29934855581524,520.1,1.1,1044.1678377835776,WIC
2021-01-12T10:18:00Z,139.5459151633297,NA,NA,NA,WIC
2021-01-19T10:40:00Z,152.64632975884538,563.0459999999999,0.9,1140,WIC
2021-01-26T10:02:00Z,145.7851313479196,542.2,0.3,1126.532308331602,WIC
2021-02-02T09:22:00Z,153.57946686317692,561.8,1.2,1123.1507397041182,WIC
2021-02-16T10:15:00Z,162.72841714431686,504.2,-0.1,1066.1873546204272,WIC
2021-02-23T10:33:00Z,289.68863583601365,626.3,2,1211.4119922630562,WIC
2021-03-02T10:35:00Z,205.27560785445988,677.2,1.7,1326.023105541414,WIC
2021-03-09T10:53:00Z,190.18578318143318,699.2,5,1205.5172413793105,WIC
2021-03-16T09:52:00Z,142.92456943931035,552.2,4,987.8354203935601,WIC
2021-03-23T09:38:00Z,155.85878518378513,704.5,9.3,1051.02193047889,WIC
2021-03-30T09:13:00Z,163.7893176482108,734.6,10.6,1053.0389908256882,WIC
2021-04-10T10:03:00Z,149.16085708008623,779.3,14,1013.3940182054615,WIC
