dateTime,EC_lowRange_uScm,EC_highRange_uScm,Temp_C,SpCond_uScm,ID
2019-12-20T17:30:00Z,699.6,697.1,1.54,1374.0292506011751,SW
2019-12-20T18:00:00Z,699.7,697,1.57,1372.1282752918478,SW
2019-12-20T18:30:00Z,699.1,696.3,1.59,1369.6178130962453,SW
2019-12-20T19:00:00Z,699.7,697,1.62,1369.2978664885466,SW
2019-12-20T19:30:00Z,698.7,695.8,1.65,1365.2506622191702,SW
2019-12-20T20:00:00Z,699.5,697,1.68,1365.916751587364,SW
2019-12-20T20:30:00Z,701.8,699.3,1.69,1369.8603302709162,SW
2019-12-20T21:00:00Z,703.2,700.4,1.69,1372.0151227252247,SW
2019-12-20T21:30:00Z,705.4,702.7,1.74,1373.6951167064162,SW
2019-12-20T22:00:00Z,700.8,698.5,1.67,1369.4198835453956,SW
2019-12-20T22:30:00Z,703.7,701.2,1.75,1370.2002931118714,SW
2019-12-20T23:00:00Z,704.4,701.6,1.74,1371.5447472338433,SW
2019-12-20T23:30:00Z,705.9,703.1,1.76,1373.3494804281586,SW
2019-12-21T00:00:00Z,704.1,701.5,1.75,1370.7865168539329,SW
2019-12-21T00:30:00Z,704.6,702.3,1.82,1368.4190015977551,SW
2019-12-21T01:00:00Z,702.9,700.3,1.8,1365.6396255850236,SW
2019-12-21T01:30:00Z,702.3,699.5,1.89,1359.070508461404,SW
2019-12-21T02:00:00Z,702.3,699.9,1.91,1358.7389101356991,SW
2019-12-21T02:30:00Z,701.8,699.1,1.91,1357.1858438003535,SW
2019-12-21T03:00:00Z,702.6,700.3,1.93,1358.4078521133588,SW
2019-12-21T03:30:00Z,703.1,700.6,1.98,1356.2274962251731,SW
2019-12-21T04:00:00Z,704.1,701.3,2.04,1354.2793140738452,SW
2019-12-21T04:30:00Z,705.2,702.4,2.09,1353.6587716086262,SW
2019-12-21T05:00:00Z,705.5,702.8,2.09,1354.429647902253,SW
2019-12-21T05:30:00Z,705.2,702.4,2.12,1352.0172466892516,SW
2019-12-21T06:00:00Z,703.1,700.5,2.12,1348.3600246381275,SW
2019-12-21T06:30:00Z,703,700.9,2.14,1348.0401584798246,SW
2019-12-21T07:00:00Z,704.2,701.2,2.21,1344.8150208089605,SW
2019-12-21T07:30:00Z,706.2,703.5,2.25,1347.056007659167,SW
2019-12-21T08:00:00Z,706,703.5,2.25,1347.056007659167,SW
2019-12-21T08:30:00Z,705.8,703.4,2.31,1343.6228534316442,SW
2019-12-21T09:00:00Z,704.8,702.3,2.35,1339.372556498522,SW
2019-12-21T09:30:00Z,703.4,701.1,2.37,1336.01387274425,SW
2019-12-21T10:00:00Z,708,705.2,2.49,1337.404464336513,SW
2019-12-21T10:30:00Z,710.4,707.5,2.5,1341.2322274881517,SW
2019-12-21T11:00:00Z,710.3,707.5,2.52,1340.1651765419003,SW
2019-12-21T11:30:00Z,709.2,706.4,2.53,1337.5494669872949,SW
2019-12-21T12:00:00Z,710.7,708.2,2.6,1337.2356495468277,SW
2019-12-21T12:30:00Z,711.2,708.6,2.6,1337.990936555891,SW
2019-12-21T13:00:00Z,711.1,708.6,2.62,1336.930681861062,SW
2019-12-21T13:30:00Z,711.6,708.9,2.68,1334.3246499021232,SW
2019-12-21T14:00:00Z,711.8,709.3,2.67,1335.605475737662,SW
2019-12-21T14:30:00Z,712.3,709.7,2.7,1334.7752492006773,SW
2019-12-21T15:00:00Z,711.5,709.3,2.69,1334.5500385708103,SW
2019-12-21T15:30:00Z,711.4,708.5,2.69,1333.0448362151687,SW
2019-12-21T16:00:00Z,712.1,709.3,2.7,1334.022945269889,SW
2019-12-21T16:30:00Z,711.3,708.5,2.73,1330.9413333834277,SW
2019-12-21T17:00:00Z,713.5,711.2,2.77,1333.908509481029,SW
2019-12-21T17:30:00Z,711.4,708.9,2.77,1329.5946883733145,SW
2019-12-21T18:00:00Z,713.9,711.6,2.79,1333.6082010532432,SW
2019-12-21T18:30:00Z,714.7,711.9,2.81,1333.121102601075,SW
2019-12-21T19:00:00Z,715.7,713.5,2.83,1335.0672679303184,SW
2019-12-21T19:30:00Z,716.7,713.8,2.82,1336.1536445659092,SW
2019-12-21T20:00:00Z,716.3,713.5,2.82,1335.5920781700424,SW
2019-12-21T20:30:00Z,715.4,712.7,2.77,1336.7218710730165,SW
2019-12-21T21:00:00Z,715.3,712.8,2.73,1339.0190295493396,SW
2019-12-21T21:30:00Z,714.8,712,2.69,1339.630096521101,SW
2019-12-21T22:00:00Z,714.7,712.4,2.67,1341.442747660384,SW
2019-12-21T22:30:00Z,715.5,712.8,2.66,1342.7268959801077,SW
2019-12-21T23:00:00Z,714.2,711.7,2.64,1341.716310987105,SW
2019-12-21T23:30:00Z,714.2,711.7,2.64,1341.716310987105,SW
2019-12-22T00:00:00Z,715.8,713.2,2.67,1342.949140414635,SW
2019-12-22T00:30:00Z,717.6,715.1,2.69,1345.4627556492126,SW
2019-12-22T01:00:00Z,720.1,717.8,2.74,1347.879971457543,SW
2019-12-22T01:30:00Z,722.6,720,2.81,1348.2893578771937,SW
2019-12-22T02:00:00Z,724.6,721.9,2.85,1349.724221744414,SW
2019-12-22T02:30:00Z,725.2,723,2.89,1349.6611846403703,SW
2019-12-22T03:00:00Z,724.1,721.9,2.92,1346.0247613365154,SW
2019-12-22T03:30:00Z,724.4,721.4,3,1340.89219330855,SW
2019-12-22T04:00:00Z,724,721.4,3.04,1338.8018706851756,SW
2019-12-22T04:30:00Z,724.9,722.1,3.09,1337.4946748411714,SW
2019-12-22T05:00:00Z,724.3,721.7,3.11,1335.7146823120063,SW
2019-12-22T05:30:00Z,724.5,721.7,3.17,1332.607049873516,SW
2019-12-22T06:00:00Z,725.9,723.2,3.21,1333.3087516823066,SW
2019-12-22T06:30:00Z,725.3,722.8,3.2,1333.0874216156399,SW
2019-12-22T07:00:00Z,725.8,723.2,3.25,1331.2471237919926,SW
2019-12-22T07:30:00Z,727.2,724.7,3.3,1331.4348704758406,SW
2019-12-22T08:00:00Z,728.4,725.8,3.29,1333.9704828245326,SW
2019-12-22T08:30:00Z,727,724.7,3.26,1333.4928053582603,SW
2019-12-22T09:00:00Z,724.2,721.2,3.22,1329.1069256569979,SW
2019-12-22T09:30:00Z,720.4,717.8,3.21,1323.353183016537,SW
2019-12-22T10:00:00Z,716.2,713.6,3.18,1317.1397984421724,SW
2019-12-22T10:30:00Z,713.4,711.3,3.2,1311.8775359645886,SW
2019-12-22T11:00:00Z,709.6,707,3.2,1303.9468830689782,SW
2019-12-22T11:30:00Z,708.9,706.6,3.2,1303.2091479158983,SW
2019-12-22T12:00:00Z,708.8,705.8,3.26,1298.715636845398,SW
2019-12-22T12:30:00Z,709.6,707,3.29,1299.4173758017976,SW
2019-12-22T13:00:00Z,710.6,708.1,3.35,1298.4321995049052,SW
2019-12-22T13:30:00Z,711.2,708.4,3.37,1297.982666691097,SW
2019-12-22T14:00:00Z,711.1,708.4,3.35,1298.9823049417805,SW
2019-12-22T14:30:00Z,711.5,708.8,3.39,1297.7169116973946,SW
2019-12-22T15:00:00Z,712,709.6,3.39,1299.1816034713197,SW
2019-12-22T15:30:00Z,713.3,710.7,3.4,1300.6954612005857,SW
2019-12-22T16:00:00Z,711.5,708.8,3.35,1299.7157788576144,SW
2019-12-22T16:30:00Z,714.4,711.9,3.39,1303.3925923213535,SW
2019-12-22T17:00:00Z,716.7,714.2,3.43,1305.5956711697715,SW
2019-12-22T17:30:00Z,715.8,713.4,3.42,1304.634066054643,SW
2019-12-22T18:00:00Z,713.5,711.1,3.39,1301.9279005474286,SW
2019-12-22T18:30:00Z,712.6,710.4,3.37,1301.6472140278872,SW
2019-12-22T19:00:00Z,704.2,701.9,3.3,1289.5462061363219,SW
2019-12-22T19:30:00Z,705.5,703,3.37,1288.0883888817634,SW
2019-12-22T20:00:00Z,706,703.4,3.37,1288.8212983491214,SW
2019-12-22T20:30:00Z,702.9,700,3.34,1284.0738159005027,SW
2019-12-22T21:00:00Z,703.7,701.2,3.3,1288.260150652214,SW
2019-12-22T21:30:00Z,703.7,701.2,3.28,1289.254982716776,SW
2019-12-22T22:00:00Z,704.5,701.9,3.29,1290.0439265562684,SW
